Player,Nation,Position,Squad,Competition,Age,Matches Played,Starts,Minutes Played,Goals,Assists,Shots,Shots on Target,Pass Completion %,Dribbles Completed,Tackles Won,Interceptions,Yellow Cards,Red Cards,Aerial Duels Won,Aerial Duels Lost,Aerial Duels Won %,Goals per 90,Assists per 90,Shots per 90,Shots on Target per 90,Dribbles Completed per 90,Tackles Won per 90,Interceptions per 90,Aerial Duels Won per 90
Alex Scott,eng ENG,MF,Bournemouth,eng Premier League,20-266,22,11,993.0,1.0,1.0,15.0,3.0,76.1,13.0,15.0,12.0,3,0,14.0,21,40.0,0.09063444108761329,0.09063444108761329,1.3595166163141994,0.2719033232628399,1.178247734138973,1.3595166163141994,1.0876132930513596,1.2688821752265862
Simone Scuffet,it ITA,GK,Cagliari,it Serie A,27-348,29,29,2610.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,1.0,3,0,3.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034482758620689655,0.10344827586206896
Jérémy Sebas,mq MTQ,"FW,MF",Strasbourg,fr Ligue 1,21-029,13,1,309.0,2.0,0.0,7.0,4.0,75.9,9.0,1.0,1.0,0,0,2.0,5,28.6,0.5825242718446603,0.0,2.0388349514563107,1.1650485436893205,2.621359223300971,0.29126213592233013,0.29126213592233013,0.5825242718446603
Manuel Sebastián,es ESP,MF,Sevilla,es La Liga,19-291,2,0,21.0,0.0,0.0,0.0,0.0,86.7,0.0,0.0,0.0,1,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Demba Seck,sn SEN,MF,Torino,it Serie A,23-093,9,5,425.0,0.0,0.0,9.0,2.0,75.2,7.0,3.0,1.0,1,0,3.0,10,23.1,0.0,0.0,1.9058823529411764,0.4235294117647058,1.4823529411764707,0.6352941176470589,0.2117647058823529,0.6352941176470589
Demba Seck,sn SEN,"FW,MF",Frosinone,it Serie A,23-093,11,3,298.0,0.0,0.0,7.0,2.0,80.4,4.0,4.0,1.0,0,0,3.0,7,30.0,0.0,0.0,2.1140939597315436,0.6040268456375839,1.2080536912751678,1.2080536912751678,0.30201342281879195,0.9060402684563758
Aleksandar Sedlar,rs SRB,DF,Alavés,es La Liga,32-152,11,11,946.0,1.0,0.0,4.0,1.0,84.7,2.0,10.0,13.0,2,0,17.0,18,48.6,0.09513742071881608,0.0,0.3805496828752643,0.09513742071881608,0.19027484143763215,0.9513742071881607,1.236786469344609,1.617336152219873
Alidu Seidu,gh GHA,DF,Rennes,fr Ligue 1,23-344,10,6,503.0,0.0,0.0,2.0,0.0,84.6,6.0,8.0,9.0,3,0,6.0,6,50.0,0.0,0.0,0.3578528827037773,0.0,1.073558648111332,1.4314115308151092,1.610337972166998,1.073558648111332
Alidu Seidu,gh GHA,DF,Clermont Foot,fr Ligue 1,23-344,14,13,1131.0,0.0,1.0,6.0,1.0,82.4,11.0,24.0,25.0,5,1,15.0,8,65.2,0.0,0.07957559681697612,0.47745358090185674,0.07957559681697612,0.8753315649867375,1.909814323607427,1.9893899204244032,1.193633952254642
Nicolas Seiwald,at AUT,MF,RB Leipzig,de Bundesliga,23-009,20,5,628.0,0.0,1.0,0.0,0.0,81.5,4.0,14.0,7.0,1,0,6.0,8,42.9,0.0,0.14331210191082802,0.0,0.0,0.5732484076433121,2.006369426751592,1.003184713375796,0.8598726114649681
Nikola Sekulov,it ITA,FW,Juventus,it Serie A,22-085,1,0,11.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Davie Selke,de GER,FW,Köln,de Bundesliga,29-114,19,16,1265.0,6.0,0.0,33.0,11.0,61.5,6.0,2.0,0.0,3,0,67.0,55,54.9,0.42687747035573126,0.0,2.3478260869565215,0.782608695652174,0.42687747035573126,0.1422924901185771,0.0,4.766798418972332
Matz Sels,be BEL,GK,Nott'ham Forest,eng Premier League,32-077,15,15,1350.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,1,0,3.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
Matz Sels,be BEL,GK,Strasbourg,fr Ligue 1,32-077,19,19,1710.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,2,0,4.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2105263157894737
Nélson Semedo,pt POR,"DF,MF",Wolves,eng Premier League,30-179,35,35,3057.0,0.0,1.0,17.0,4.0,79.8,51.0,47.0,36.0,10,0,22.0,27,44.9,0.0,0.029440628066732092,0.5004906771344455,0.11776251226692837,1.5014720314033365,1.3837095191364084,1.0598626104023552,0.647693817468106
Vivaldo Semedo,pt POR,FW,Udinese,it Serie A,19-106,1,0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Antoine Semenyo,gh GHA,FW,Bournemouth,eng Premier League,24-127,32,24,2015.0,8.0,2.0,67.0,29.0,69.6,45.0,15.0,6.0,5,0,48.0,80,37.5,0.3573200992555831,0.08933002481389578,2.9925558312655083,1.2952853598014888,2.009925558312655,0.6699751861042184,0.2679900744416873,2.1439205955334986
Marvin Senaya,tg TOG,"DF,MF",Strasbourg,fr Ligue 1,23-106,31,22,2048.0,1.0,1.0,14.0,3.0,77.5,26.0,50.0,40.0,5,1,41.0,28,59.4,0.0439453125,0.0439453125,0.615234375,0.1318359375,1.142578125,2.197265625,1.7578125,1.8017578125
Marcos Senesi,ar ARG,DF,Bournemouth,eng Premier League,27-003,30,25,2159.0,4.0,5.0,12.0,4.0,77.7,11.0,28.0,32.0,12,0,34.0,39,46.6,0.1667438628994905,0.20842982862436313,0.5002315886984715,0.1667438628994905,0.4585456229735989,1.1672070402964336,1.333950903195924,1.4173228346456692
Stefano Sensi,it ITA,MF,Inter,it Serie A,28-282,4,0,46.0,0.0,1.0,2.0,0.0,90.4,1.0,1.0,1.0,0,0,0.0,0,0,0.0,1.9565217391304348,3.9130434782608696,0.0,1.9565217391304348,1.9565217391304348,1.9565217391304348,0.0
Suat Serdar,de GER,MF,Hellas Verona,it Serie A,27-032,23,17,1479.0,0.0,2.0,18.0,6.0,74.2,16.0,34.0,17.0,6,0,20.0,20,50.0,0.0,0.12170385395537525,1.0953346855983772,0.36511156186612576,0.973630831643002,2.0689655172413794,1.0344827586206897,1.2170385395537524
Benjamin Šeško,si SVN,FW,RB Leipzig,de Bundesliga,20-348,30,16,1437.0,13.0,2.0,44.0,23.0,66.3,17.0,5.0,3.0,0,0,37.0,29,56.1,0.81419624217119,0.12526096033402923,2.755741127348643,1.4405010438413361,1.0647181628392484,0.31315240083507306,0.1878914405010438,2.317327766179541
Kevin Sessa,de GER,"MF,FW",Heidenheim,de Bundesliga,23-312,29,6,946.0,2.0,0.0,25.0,6.0,73.1,11.0,9.0,4.0,1,0,14.0,15,48.3,0.19027484143763215,0.0,2.3784355179704018,0.5708245243128964,1.0465116279069768,0.8562367864693446,0.3805496828752643,1.331923890063425
Aaron Seydel,de GER,FW,Darmstadt 98,de Bundesliga,28-096,16,5,619.0,1.0,0.0,14.0,6.0,57.4,3.0,2.0,1.0,1,0,45.0,31,59.2,0.14539579967689822,0.0,2.035541195476575,0.8723747980613893,0.43618739903069464,0.29079159935379645,0.14539579967689822,6.54281098546042
Andres Sfait,ro ROU,DF,Salernitana,it Serie A,19-156,1,0,14.0,0.0,0.0,0.0,0.0,66.7,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stephan El Shaarawy,it ITA,"FW,DF",Roma,it Serie A,31-199,31,19,1698.0,3.0,3.0,39.0,10.0,82.3,21.0,11.0,13.0,2,0,7.0,15,31.8,0.15901060070671377,0.15901060070671377,2.067137809187279,0.5300353356890459,1.1130742049469964,0.5830388692579506,0.6890459363957597,0.3710247349823321
Luke Shaw,eng ENG,DF,Manchester Utd,eng Premier League,28-306,12,12,959.0,0.0,0.0,2.0,0.0,81.9,7.0,8.0,6.0,6,0,13.0,10,56.5,0.0,0.0,0.18769551616266944,0.0,0.656934306569343,0.7507820646506778,0.5630865484880083,1.2200208550573515
Eldor Shomurodov,uz UZB,"FW,MF",Cagliari,it Serie A,28-319,21,9,891.0,3.0,3.0,19.0,7.0,66.7,10.0,4.0,3.0,1,0,20.0,38,34.5,0.30303030303030304,0.30303030303030304,1.9191919191919191,0.7070707070707072,1.01010101010101,0.4040404040404041,0.30303030303030304,2.02020202020202
Steven Shpendi,al ALB,"FW,MF",Empoli,it Serie A,20-360,12,4,411.0,0.0,1.0,7.0,3.0,75.0,2.0,0.0,1.0,0,0,3.0,18,14.3,0.0,0.21897810218978103,1.532846715328467,0.656934306569343,0.43795620437956206,0.0,0.21897810218978103,0.656934306569343
Sofiane Sidi Ali,fr FRA,MF,Marseille,fr Ligue 1,28-304,1,0,5.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,1.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0
Vincent Sierro,ch SUI,MF,Toulouse,fr Ligue 1,28-218,30,25,2261.0,6.0,2.0,31.0,6.0,77.5,17.0,25.0,27.0,8,0,30.0,32,48.4,0.2388323750552853,0.07961079168509509,1.233967271118974,0.2388323750552853,0.6766917293233082,0.9951348960636887,1.0747456877487838,1.1941618752764265
Tim Siersleben,de GER,DF,Heidenheim,de Bundesliga,24-065,14,10,910.0,0.0,0.0,3.0,0.0,81.6,0.0,11.0,21.0,1,0,13.0,11,54.2,0.0,0.0,0.2967032967032967,0.0,0.0,1.087912087912088,2.076923076923077,1.2857142857142856
Kiliann Sildillia,fr FRA,DF,Freiburg,de Bundesliga,21-363,27,20,1806.0,0.0,1.0,7.0,1.0,72.6,16.0,19.0,22.0,2,1,32.0,37,46.4,0.0,0.04983388704318937,0.3488372093023256,0.04983388704318937,0.7973421926910299,0.946843853820598,1.0963455149501662,1.5946843853820598
André Silva,pt POR,FW,Real Sociedad,es La Liga,28-189,17,8,646.0,2.0,0.0,13.0,4.0,81.0,6.0,2.0,1.0,1,0,12.0,17,41.4,0.2786377708978328,0.0,1.8111455108359134,0.5572755417956656,0.8359133126934984,0.2786377708978328,0.1393188854489164,1.671826625386997
Bernardo Silva,pt POR,"MF,FW",Manchester City,eng Premier League,29-277,31,27,2398.0,6.0,7.0,33.0,15.0,85.9,35.0,23.0,16.0,7,0,2.0,9,18.2,0.22518765638031693,0.2627189324437031,1.2385321100917432,0.5629691409507923,1.3135946622185155,0.8632193494578816,0.6005004170141784,0.0750625521267723
Caio Henrique Oliveira Silva,br BRA,DF,Monaco,fr Ligue 1,26-287,8,6,533.0,0.0,4.0,4.0,0.0,79.4,5.0,6.0,3.0,0,0,2.0,5,28.6,0.0,0.6754221388367729,0.6754221388367729,0.0,0.8442776735459663,1.0131332082551594,0.5065666041275797,0.33771106941838647
Fábio Silva,pt POR,FW,Wolves,eng Premier League,21-299,8,3,264.0,0.0,0.0,7.0,3.0,80.3,2.0,4.0,2.0,2,0,2.0,5,28.6,0.0,0.0,2.3863636363636362,1.0227272727272727,0.6818181818181819,1.3636363636363638,0.6818181818181819,0.6818181818181819
Rui Silva,pt POR,GK,Betis,es La Liga,30-096,26,26,2295.0,0.0,0.0,0.0,0.0,69.5,1.0,0.0,1.0,4,0,10.0,2,83.3,0.0,0.0,0.0,0.0,0.0392156862745098,0.0,0.0392156862745098,0.3921568627450981
Thiago Silva,br BRA,DF,Chelsea,eng Premier League,39-234,29,27,2436.0,3.0,1.0,14.0,4.0,94.9,2.0,15.0,26.0,4,0,48.0,23,67.6,0.11083743842364532,0.03694581280788177,0.5172413793103449,0.14778325123152708,0.07389162561576354,0.5541871921182266,0.9605911330049262,1.7733990147783252
Marco Silvestri,it ITA,GK,Udinese,it Serie A,33-072,17,17,1530.0,0.0,0.0,0.0,0.0,71.8,0.0,0.0,0.0,0,0,2.0,3,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764705882352941
Mohamed Simakan,fr FRA,DF,RB Leipzig,de Bundesliga,24-010,32,23,2138.0,2.0,3.0,30.0,11.0,85.6,12.0,29.0,29.0,8,0,60.0,36,62.5,0.08419083255378859,0.12628624883068287,1.2628624883068287,0.46304957904583727,0.5051449953227315,1.2207670720299344,1.2207670720299344,2.5257249766136574
Giovanni Simeone,ar ARG,FW,Napoli,it Serie A,28-313,26,6,680.0,1.0,0.0,33.0,12.0,72.5,5.0,3.0,1.0,3,0,20.0,20,50.0,0.1323529411764706,0.0,4.36764705882353,1.588235294117647,0.6617647058823529,0.39705882352941174,0.1323529411764706,2.6470588235294117
Giuliano Simeone,ar ARG,FW,Alavés,es La Liga,21-147,12,4,454.0,1.0,1.0,11.0,2.0,69.2,8.0,4.0,4.0,0,0,2.0,8,20.0,0.19823788546255508,0.19823788546255508,2.180616740088106,0.39647577092511016,1.5859030837004406,0.7929515418502203,0.7929515418502203,0.39647577092511016
Jan-Carlo Simic,rs SRB,DF,Milan,it Serie A,19-011,4,0,146.0,1.0,0.0,2.0,1.0,92.2,1.0,1.0,0.0,0,0,2.0,2,50.0,0.6164383561643836,0.0,1.2328767123287672,0.6164383561643836,0.6164383561643836,0.6164383561643836,0.0,1.2328767123287672
Moses Simon,ng NGA,"FW,MF",Nantes,fr Ligue 1,28-306,22,21,1788.0,3.0,5.0,33.0,12.0,62.6,47.0,5.0,3.0,0,0,15.0,24,38.5,0.15100671140939598,0.2516778523489933,1.661073825503356,0.6040268456375839,2.365771812080537,0.2516778523489933,0.15100671140939598,0.7550335570469798
Unai Simón,es ESP,GK,Athletic Club,es La Liga,26-337,34,34,3060.0,0.0,0.0,0.0,0.0,60.2,0.0,1.0,1.0,2,0,9.0,1,90.0,0.0,0.0,0.0,0.0,0.0,0.029411764705882353,0.029411764705882353,0.2647058823529412
Xavi Simons,nl NED,MF,RB Leipzig,de Bundesliga,21-022,31,31,2564.0,7.0,11.0,79.0,31.0,79.5,84.0,17.0,15.0,10,1,18.0,15,54.5,0.24570982839313574,0.38611544461778474,2.7730109204368176,1.0881435257410297,2.948517940717629,0.5967238689547583,0.5265210608424337,0.6318252730109205
Wilfried Singo,ci CIV,DF,Monaco,fr Ligue 1,23-140,24,24,2159.0,1.0,1.0,19.0,7.0,86.3,26.0,24.0,51.0,8,1,63.0,29,68.5,0.041685965724872626,0.041685965724872626,0.7920333487725799,0.2918017600741084,1.0838351088466882,1.000463177396943,2.1259842519685037,2.6262158406669753
Luis Sinisterra,co COL,"FW,MF",Bournemouth,eng Premier League,24-331,20,7,699.0,2.0,2.0,27.0,8.0,77.4,29.0,12.0,8.0,0,0,16.0,20,44.4,0.2575107296137339,0.2575107296137339,3.4763948497854082,1.0300429184549356,3.733905579399142,1.5450643776824033,1.0300429184549356,2.060085836909871
Daley Sinkgraven,nl NED,DF,Las Palmas,es La Liga,28-314,11,6,388.0,0.0,0.0,0.0,0.0,85.9,0.0,5.0,6.0,0,1,5.0,1,83.3,0.0,0.0,0.0,0.0,0.0,1.1597938144329896,1.3917525773195876,1.1597938144329896
Jailson Siqueira,br BRA,"DF,MF",Celta Vigo,es La Liga,28-249,13,8,807.0,0.0,1.0,5.0,3.0,83.5,6.0,11.0,12.0,1,0,12.0,22,35.3,0.0,0.11152416356877323,0.5576208178438662,0.33457249070631967,0.6691449814126393,1.2267657992565055,1.3382899628252787,1.3382899628252787
Ayanda Sishuba,be BEL,MF,Lens,fr Ligue 1,19-101,6,0,61.0,0.0,0.0,12.0,2.0,84.6,7.0,1.0,0.0,0,0,0.0,0,0,0.0,0.0,17.704918032786885,2.9508196721311477,10.327868852459016,1.4754098360655739,0.0,0.0
Ibrahima Sissoko,ml MLI,MF,Strasbourg,fr Ligue 1,26-199,27,18,1642.0,0.0,1.0,14.0,3.0,81.6,11.0,33.0,19.0,7,0,29.0,20,59.2,0.0,0.05481120584652862,0.7673568818514007,0.16443361753958585,0.6029232643118149,1.8087697929354447,1.0414129110840438,1.5895249695493299
Moussa Sissoko,fr FRA,MF,Nantes,fr Ligue 1,34-271,25,20,1731.0,0.0,0.0,10.0,3.0,79.9,10.0,14.0,11.0,6,0,13.0,23,36.1,0.0,0.0,0.5199306759098787,0.1559792027729636,0.5199306759098787,0.7279029462738301,0.5719237435008665,0.6759098786828424
Antonio Sivera,es ESP,GK,Alavés,es La Liga,27-276,34,34,3060.0,0.0,0.0,0.0,0.0,58.9,0.0,0.0,0.0,3,0,7.0,1,87.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2058823529411765
Tim Skarke,de GER,"FW,DF",Darmstadt 98,de Bundesliga,27-249,29,28,2327.0,8.0,0.0,66.0,20.0,72.7,24.0,14.0,6.0,7,0,11.0,50,18.0,0.3094112591319295,0.0,2.5526428878384184,0.7735281478298238,0.9282337773957885,0.5414697034808766,0.23205844434894712,0.42544048130640305
Ellyes Skhiri,tn TUN,MF,Eint Frankfurt,de Bundesliga,29-003,26,23,2091.0,2.0,2.0,16.0,8.0,84.4,12.0,24.0,37.0,1,0,30.0,25,54.5,0.08608321377331421,0.08608321377331421,0.6886657101865137,0.34433285509325684,0.5164992826398852,1.0329985652797704,1.592539454806313,1.291248206599713
Oliver Skipp,eng ENG,"MF,DF",Tottenham,eng Premier League,23-240,19,5,686.0,0.0,0.0,3.0,1.0,91.7,2.0,11.0,3.0,3,0,3.0,10,23.1,0.0,0.0,0.3935860058309038,0.13119533527696792,0.26239067055393583,1.4431486880466473,0.3935860058309038,0.3935860058309038
Leo Skiri Østigård,no NOR,DF,Napoli,it Serie A,24-167,23,16,1445.0,1.0,0.0,6.0,1.0,87.9,2.0,11.0,14.0,3,0,50.0,19,72.5,0.06228373702422145,0.0,0.3737024221453287,0.06228373702422145,0.1245674740484429,0.685121107266436,0.8719723183391003,3.114186851211073
Łukasz Skorupski,pl POL,GK,Bologna,it Serie A,33-008,31,31,2790.0,0.0,0.0,0.0,0.0,78.1,0.0,2.0,0.0,2,0,1.0,2,33.3,0.0,0.0,0.0,0.0,0.0,0.06451612903225806,0.0,0.03225806451612903
Robert Skov,dk DEN,"DF,FW",Hoffenheim,de Bundesliga,27-359,25,14,1260.0,3.0,4.0,32.0,7.0,73.6,9.0,16.0,10.0,2,0,13.0,9,59.1,0.2142857142857143,0.2857142857142857,2.2857142857142856,0.5,0.6428571428571428,1.1428571428571428,0.7142857142857142,0.9285714285714286
Milan Škriniar,sk SVK,DF,Paris S-G,fr Ligue 1,29-092,22,16,1519.0,0.0,0.0,3.0,1.0,95.2,2.0,17.0,12.0,1,0,23.0,25,47.9,0.0,0.0,0.17774851876234365,0.05924950625411455,0.1184990125082291,1.0072416063199474,0.7109940750493746,1.3627386438446347
Naatan Skyttä,fi FIN,"MF,FW",Toulouse,fr Ligue 1,22-006,7,0,96.0,0.0,0.0,4.0,1.0,89.6,1.0,4.0,0.0,0,0,0.0,3,0.0,0.0,0.0,3.75,0.9375,0.9375,3.75,0.0,0.0
Chris Smalling,eng ENG,DF,Roma,it Serie A,34-173,8,4,390.0,0.0,0.0,1.0,1.0,86.4,0.0,1.0,5.0,0,0,22.0,7,75.9,0.0,0.0,0.23076923076923078,0.23076923076923078,0.0,0.23076923076923078,1.1538461538461537,5.076923076923077
Adam Smith,eng ENG,DF,Bournemouth,eng Premier League,33-014,28,25,2151.0,0.0,2.0,2.0,0.0,76.3,4.0,23.0,21.0,6,0,18.0,22,45.0,0.0,0.08368200836820083,0.08368200836820083,0.0,0.16736401673640167,0.9623430962343097,0.8786610878661087,0.7531380753138075
Emile Smith Rowe,eng ENG,MF,Arsenal,eng Premier League,23-290,12,3,331.0,0.0,1.0,12.0,5.0,87.9,3.0,1.0,3.0,0,0,3.0,5,37.5,0.0,0.2719033232628399,3.262839879154079,1.3595166163141994,0.8157099697885197,0.2719033232628399,0.8157099697885197,0.8157099697885197
Hrvoje Smolčić,hr CRO,DF,Eint Frankfurt,de Bundesliga,23-270,11,3,347.0,1.0,0.0,3.0,1.0,88.8,2.0,3.0,6.0,0,0,14.0,12,53.8,0.25936599423631124,0.0,0.7780979827089338,0.25936599423631124,0.5187319884726225,0.7780979827089338,1.5561959654178676,3.6311239193083575
Cédric Soares,pt POR,DF,Arsenal,eng Premier League,32-256,3,0,62.0,0.0,0.0,0.0,0.0,87.0,0.0,0.0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Danilo Soares,br BRA,DF,Bochum,de Bundesliga,32-197,5,3,351.0,0.0,0.0,3.0,0.0,69.3,6.0,6.0,7.0,0,0,4.0,7,36.4,0.0,0.0,0.7692307692307693,0.0,1.5384615384615385,1.5384615384615385,1.794871794871795,1.0256410256410258
Eduard Sobol,ua UKR,DF,Strasbourg,fr Ligue 1,29-023,3,0,25.0,0.0,0.0,0.0,0.0,61.5,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rubén Sobrino,es ESP,"MF,FW",Cádiz,es La Liga,31-347,29,16,1511.0,0.0,1.0,18.0,2.0,73.5,14.0,25.0,15.0,8,1,20.0,18,52.6,0.0,0.05956320317670417,1.072137657180675,0.11912640635340833,0.8338848444738584,1.4890800794176042,0.8934480476505626,1.1912640635340834
Andrea Sodero,it ITA,MF,Empoli,it Serie A,19-280,1,0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Emran Soglo,eng ENG,"MF,DF",Marseille,fr Ligue 1,18-307,3,1,109.0,1.0,1.0,1.0,1.0,79.5,1.0,1.0,1.0,1,0,0.0,1,0.0,0.8256880733944955,0.8256880733944955,0.8256880733944955,0.8256880733944955,0.8256880733944955,0.8256880733944955,0.8256880733944955,0.0
Alex Sola,es ESP,"FW,MF",Alavés,es La Liga,24-339,27,12,1125.0,0.0,3.0,26.0,6.0,62.2,42.0,14.0,10.0,2,0,16.0,15,51.6,0.0,0.24,2.08,0.48,3.3600000000000003,1.1199999999999999,0.8,1.28
Alex Sola,es ESP,"DF,MF",Real Sociedad,es La Liga,24-339,2,0,30.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,1.0,0,0,2.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0
Dominic Solanke,eng ENG,FW,Bournemouth,eng Premier League,26-242,37,37,3293.0,19.0,3.0,104.0,35.0,73.7,39.0,11.0,7.0,3,0,97.0,133,42.2,0.5192833282720923,0.08199210446401457,2.842392954752505,0.9565745520801701,1.0658973580321895,0.3006377163680535,0.19131491041603402,2.6510780443364714
Ola Solbakken,no NOR,FW,Roma,it Serie A,25-249,1,0,23.0,0.0,0.0,0.0,0.0,75.0,1.0,0.0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,3.9130434782608696,0.0,0.0,0.0
Carlos Soler,es ESP,"MF,DF",Paris S-G,fr Ligue 1,27-132,22,11,993.0,1.0,2.0,12.0,4.0,85.3,5.0,9.0,3.0,1,0,5.0,5,50.0,0.09063444108761329,0.18126888217522658,1.0876132930513596,0.36253776435045315,0.45317220543806647,0.8157099697885197,0.2719033232628399,0.45317220543806647
Jhon Solis,co COL,MF,Girona,es La Liga,19-223,18,2,384.0,0.0,0.0,9.0,2.0,84.9,6.0,8.0,8.0,0,0,6.0,12,33.3,0.0,0.0,2.109375,0.46875,1.40625,1.875,1.875,1.40625
Manor Solomon,il ISR,FW,Tottenham,eng Premier League,24-294,5,2,199.0,0.0,2.0,7.0,1.0,86.7,10.0,3.0,3.0,1,0,0.0,1,0.0,0.0,0.9045226130653267,3.1658291457286434,0.45226130653266333,4.522613065326634,1.3567839195979898,1.3567839195979898,0.0
Yann Sommer,ch SUI,GK,Inter,it Serie A,35-148,33,33,2970.0,0.0,0.0,0.0,0.0,87.2,0.0,1.0,0.0,1,0,3.0,1,75.0,0.0,0.0,0.0,0.0,0.0,0.030303030303030304,0.0,0.09090909090909091
Brandon Soppy,fr FRA,DF,Torino,it Serie A,22-082,5,2,178.0,0.0,0.0,1.0,0.0,73.9,3.0,2.0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.5056179775280899,0.0,1.5168539325842696,1.0112359550561798,0.0,0.0
David Soria,es ESP,GK,Getafe,es La Liga,31-039,35,35,3150.0,0.0,0.0,0.0,0.0,52.6,0.0,0.0,0.0,3,0,3.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08571428571428572
Alberto Soro,es ESP,MF,Granada,es La Liga,25-065,1,0,8.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alessandro Sorrentino,it ITA,GK,Monza,it Serie A,22-040,5,3,368.0,0.0,0.0,0.0,0.0,70.9,1.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.24456521739130435,0.0,0.0,0.0
Borna Sosa,hr CRO,"FW,DF",Stuttgart,de Bundesliga,26-113,2,0,46.0,0.0,0.0,1.0,0.0,62.8,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,1.9565217391304348,0.0,0.0,0.0,0.0,0.0
Hugo Sotelo,es ESP,MF,Celta Vigo,es La Liga,20-146,15,6,553.0,0.0,0.0,6.0,1.0,87.3,3.0,13.0,2.0,0,0,2.0,6,25.0,0.0,0.0,0.976491862567812,0.162748643761302,0.488245931283906,2.115732368896926,0.325497287522604,0.325497287522604
Florian Sotoca,fr FRA,"MF,FW",Lens,fr Ligue 1,33-201,31,28,2517.0,7.0,5.0,62.0,15.0,73.8,20.0,21.0,18.0,4,1,90.0,41,68.7,0.25029797377830754,0.17878426698450536,2.2169249106078666,0.5363528009535161,0.7151370679380215,0.7508939213349226,0.6436233611442193,3.2181168057210967
Riccardo Sottil,it ITA,FW,Fiorentina,it Serie A,24-345,22,13,1103.0,2.0,3.0,34.0,13.0,78.6,21.0,5.0,2.0,1,0,7.0,3,70.0,0.16319129646418856,0.24478694469628287,2.7742520398912056,1.0607434270172258,1.71350861287398,0.40797824116047143,0.16319129646418856,0.57116953762466
Tomáš Souček,cz CZE,MF,West Ham,eng Premier League,29-076,36,33,2780.0,7.0,2.0,43.0,15.0,75.3,3.0,34.0,37.0,7,0,107.0,77,58.2,0.2266187050359712,0.06474820143884892,1.3920863309352518,0.48561151079136694,0.09712230215827337,1.1007194244604317,1.197841726618705,3.4640287769784175
Matìas Soulé,ar ARG,"FW,MF",Frosinone,it Serie A,21-028,34,34,2948.0,11.0,3.0,72.0,18.0,77.7,96.0,26.0,17.0,3,0,11.0,44,20.0,0.33582089552238803,0.09158751696065129,2.198100407055631,0.5495251017639078,2.9308005427408412,0.7937584803256444,0.5189959294436907,0.33582089552238803
Boubakary Soumaré,fr FRA,MF,Sevilla,es La Liga,25-076,26,24,2106.0,0.0,0.0,1.0,0.0,89.9,18.0,27.0,25.0,9,0,20.0,9,69.0,0.0,0.0,0.042735042735042736,0.0,0.7692307692307693,1.1538461538461537,1.0683760683760684,0.8547008547008547
Issa Soumaré,sn SEN,"FW,MF",Le Havre,fr Ligue 1,23-216,7,3,237.0,0.0,0.0,5.0,1.0,53.2,3.0,0.0,0.0,0,0,19.0,13,59.4,0.0,0.0,1.8987341772151898,0.37974683544303794,1.139240506329114,0.0,0.0,7.215189873417722
Vinicius Souza,br BRA,MF,Sheffield Utd,eng Premier League,24-331,35,29,2582.0,1.0,0.0,14.0,6.0,79.8,17.0,75.0,31.0,2,0,63.0,38,62.4,0.034856700232378,0.0,0.487993803253292,0.209140201394268,0.592563903950426,2.61425251742835,1.080557707203718,2.1959721146398143
